"decimalLatitude","decimalLongitude","species"
-37.4919,149.48186,"Leptospermum trinervium"
-37.49175,149.48178,"Leptospermum trinervium"
-37.49175,149.48178,"Leptospermum trinervium"
-37.49175,149.48178,"Leptospermum trinervium"
-37.49175,149.48178,"Leptospermum trinervium"
-37.49175,149.48178,"Leptospermum trinervium"
-37.49175,149.48178,"Leptospermum trinervium"
-37.49156,149.48178,"Leptospermum trinervium"
-37.49156,149.48178,"Leptospermum trinervium"
-37.49156,149.48178,"Leptospermum trinervium"
-37.49156,149.48178,"Leptospermum trinervium"
-37.49156,149.48178,"Leptospermum trinervium"
-37.49156,149.48178,"Leptospermum trinervium"
-37.49152,149.4827,"Leptospermum trinervium"
-37.49152,149.4827,"Leptospermum trinervium"
-37.49152,149.4827,"Leptospermum trinervium"
-37.49152,149.4827,"Leptospermum trinervium"
-37.49152,149.4827,"Leptospermum trinervium"
-37.49152,149.4827,"Leptospermum trinervium"
-37.4915,149.48159,"Leptospermum trinervium"
-37.4915,149.48159,"Leptospermum trinervium"
-37.4915,149.48159,"Leptospermum trinervium"
-37.4915,149.48159,"Leptospermum trinervium"
-37.4915,149.48159,"Leptospermum trinervium"
-37.4915,149.48159,"Leptospermum trinervium"
-37.49139,149.47889,"Leptospermum trinervium"
-37.49139,149.4813,"Leptospermum trinervium"
-37.49139,149.4813,"Leptospermum trinervium"
-37.49139,149.4813,"Leptospermum trinervium"
-37.49139,149.4813,"Leptospermum trinervium"
-37.49139,149.4813,"Leptospermum trinervium"
-37.49139,149.4813,"Leptospermum trinervium"
-37.4913,149.48163,"Leptospermum trinervium"
-37.49129,149.48061,"Leptospermum trinervium"
-37.49129,149.48087,"Leptospermum trinervium"
-37.49129,149.48061,"Leptospermum trinervium"
-37.49129,149.48061,"Leptospermum trinervium"
-37.49129,149.48061,"Leptospermum trinervium"
-37.49129,149.48087,"Leptospermum trinervium"
-37.49129,149.48061,"Leptospermum trinervium"
-37.49129,149.48061,"Leptospermum trinervium"
-37.49129,149.48087,"Leptospermum trinervium"
-37.49129,149.48087,"Leptospermum trinervium"
-37.49129,149.48087,"Leptospermum trinervium"
-37.49129,149.48087,"Leptospermum trinervium"
-37.49118,149.48978,"Leptospermum trinervium"
-37.49118,149.48978,"Leptospermum trinervium"
-37.49118,149.48978,"Leptospermum trinervium"
-37.49118,149.48978,"Leptospermum trinervium"
-37.49118,149.48978,"Leptospermum trinervium"
-37.49118,149.48978,"Leptospermum trinervium"
-37.49102,149.47962,"Leptospermum trinervium"
-37.49102,149.47962,"Leptospermum trinervium"
-37.49102,149.47962,"Leptospermum trinervium"
-37.49102,149.47962,"Leptospermum trinervium"
-37.49102,149.47962,"Leptospermum trinervium"
-37.49102,149.47962,"Leptospermum trinervium"
-37.49101,149.48021,"Leptospermum trinervium"
-37.49101,149.48021,"Leptospermum trinervium"
-37.49101,149.48021,"Leptospermum trinervium"
-37.49101,149.48021,"Leptospermum trinervium"
-37.49101,149.48021,"Leptospermum trinervium"
-37.49101,149.48021,"Leptospermum trinervium"
-37.49097,149.47911,"Leptospermum trinervium"
-37.49097,149.48,"Leptospermum trinervium"
-37.49097,149.47911,"Leptospermum trinervium"
-37.49097,149.48,"Leptospermum trinervium"
-37.49097,149.47911,"Leptospermum trinervium"
-37.49097,149.48,"Leptospermum trinervium"
-37.49097,149.48,"Leptospermum trinervium"
-37.49097,149.48,"Leptospermum trinervium"
-37.49097,149.48,"Leptospermum trinervium"
-37.49097,149.47911,"Leptospermum trinervium"
-37.49097,149.47911,"Leptospermum trinervium"
-37.49097,149.47911,"Leptospermum trinervium"
-37.49088,149.4789,"Leptospermum trinervium"
-37.49088,149.4789,"Leptospermum trinervium"
-37.49088,149.4789,"Leptospermum trinervium"
-37.49088,149.4789,"Leptospermum trinervium"
-37.49088,149.4789,"Leptospermum trinervium"
-37.49088,149.4789,"Leptospermum trinervium"
-37.49079,149.47898,"Leptospermum trinervium"
-37.49078,149.47853,"Leptospermum trinervium"
-37.49078,149.47853,"Leptospermum trinervium"
-37.49078,149.47853,"Leptospermum trinervium"
-37.49078,149.47853,"Leptospermum trinervium"
-37.49078,149.47853,"Leptospermum trinervium"
-37.49078,149.47853,"Leptospermum trinervium"
-37.49076,149.4782,"Leptospermum trinervium"
-37.49076,149.4782,"Leptospermum trinervium"
-37.49076,149.4782,"Leptospermum trinervium"
-37.49076,149.4782,"Leptospermum trinervium"
-37.49076,149.4782,"Leptospermum trinervium"
-37.49076,149.4782,"Leptospermum trinervium"
-37.49065,149.47801,"Leptospermum trinervium"
-37.49065,149.47801,"Leptospermum trinervium"
-37.49065,149.47801,"Leptospermum trinervium"
-37.49065,149.47801,"Leptospermum trinervium"
-37.49065,149.47801,"Leptospermum trinervium"
-37.49065,149.47801,"Leptospermum trinervium"
-37.49029,149.4777,"Leptospermum trinervium"
-37.49029,149.4777,"Leptospermum trinervium"
-37.49029,149.4777,"Leptospermum trinervium"
-37.49029,149.4777,"Leptospermum trinervium"
-37.49029,149.4777,"Leptospermum trinervium"
-37.49029,149.4777,"Leptospermum trinervium"
-37.49016,149.47739,"Leptospermum trinervium"
-37.49016,149.47739,"Leptospermum trinervium"
-37.49016,149.47739,"Leptospermum trinervium"
-37.49016,149.47739,"Leptospermum trinervium"
-37.49016,149.47739,"Leptospermum trinervium"
-37.49016,149.47739,"Leptospermum trinervium"
-37.49,149.47333,"Leptospermum trinervium"
-37.48992,149.47703,"Leptospermum trinervium"
-37.48992,149.47703,"Leptospermum trinervium"
-37.48992,149.47703,"Leptospermum trinervium"
-37.48992,149.47703,"Leptospermum trinervium"
-37.48992,149.47703,"Leptospermum trinervium"
-37.48992,149.47703,"Leptospermum trinervium"
-37.48938,149.47631,"Leptospermum trinervium"
-37.48938,149.47631,"Leptospermum trinervium"
-37.48938,149.47631,"Leptospermum trinervium"
-37.48938,149.47631,"Leptospermum trinervium"
-37.48938,149.47631,"Leptospermum trinervium"
-37.48938,149.47631,"Leptospermum trinervium"
-37.489352,149.661393,"Leptospermum trinervium"
-37.48918,149.47596,"Leptospermum trinervium"
-37.48918,149.47596,"Leptospermum trinervium"
-37.48918,149.47596,"Leptospermum trinervium"
-37.48918,149.47596,"Leptospermum trinervium"
-37.48918,149.47596,"Leptospermum trinervium"
-37.48918,149.47596,"Leptospermum trinervium"
-37.48904,149.47578,"Leptospermum trinervium"
-37.48904,149.47578,"Leptospermum trinervium"
-37.48904,149.47578,"Leptospermum trinervium"
-37.48904,149.47578,"Leptospermum trinervium"
-37.48904,149.47578,"Leptospermum trinervium"
-37.48904,149.47578,"Leptospermum trinervium"
-37.489,149.47548,"Leptospermum trinervium"
