"decimalLatitude","decimalLongitude","species"
-33.254144,151.363509,"Backhousia leptopetala"
-33.254144,151.363509,"Backhousia leptopetala"
-33.252798,151.371657,"Backhousia leptopetala"
-33.251371,151.31995,"Backhousia leptopetala"
-33.251371,151.31995,"Backhousia leptopetala"
-33.251371,151.31995,"Backhousia leptopetala"
-33.251371,151.31995,"Backhousia leptopetala"
-33.25128,151.326553,"Backhousia leptopetala"
-33.25128,151.326553,"Backhousia leptopetala"
-33.25128,151.326553,"Backhousia leptopetala"
-33.250577,151.363307,"Backhousia leptopetala"
-33.250253,151.349159,"Backhousia leptopetala"
-33.25,151.3167,"Backhousia leptopetala"
-33.25,151.316667,"Backhousia leptopetala"
-33.249989,151.348621,"Backhousia leptopetala"
-33.249187,151.313176,"Backhousia leptopetala"
-33.249187,151.313176,"Backhousia leptopetala"
-33.24539,151.308495,"Backhousia leptopetala"
-33.24539,151.308495,"Backhousia leptopetala"
-33.245128,151.365083,"Backhousia leptopetala"
-33.245128,151.365083,"Backhousia leptopetala"
-33.245128,151.365083,"Backhousia leptopetala"
-33.244526,151.306032,"Backhousia leptopetala"
-33.244526,151.306032,"Backhousia leptopetala"
-33.239324,151.304681,"Backhousia leptopetala"
-33.239324,151.304681,"Backhousia leptopetala"
-33.239217,151.34364,"Backhousia leptopetala"
-33.239217,151.34364,"Backhousia leptopetala"
-33.238313,151.367321,"Backhousia leptopetala"
-33.238313,151.367321,"Backhousia leptopetala"
-33.238313,151.367321,"Backhousia leptopetala"
-33.23624,151.343567,"Backhousia leptopetala"
-33.23624,151.343567,"Backhousia leptopetala"
-33.23624,151.343567,"Backhousia leptopetala"
-33.235555,151.301526,"Backhousia leptopetala"
-33.235555,151.301526,"Backhousia leptopetala"
-33.235541,151.320446,"Backhousia leptopetala"
-33.235541,151.320446,"Backhousia leptopetala"
-33.235541,151.320446,"Backhousia leptopetala"
-33.227952,151.339496,"Backhousia leptopetala"
-33.226473,151.341487,"Backhousia leptopetala"
-33.226473,151.341487,"Backhousia leptopetala"
-33.226473,151.341487,"Backhousia leptopetala"
-33.223289,151.27981,"Backhousia leptopetala"
-33.222956,151.344268,"Backhousia leptopetala"
-33.222956,151.344268,"Backhousia leptopetala"
-33.222956,151.344268,"Backhousia leptopetala"
-33.221335,151.337679,"Backhousia leptopetala"
-33.220477,151.341014,"Backhousia leptopetala"
-33.220477,151.341014,"Backhousia leptopetala"
-33.216667,151.216667,"Backhousia leptopetala"
-33.214064,151.353249,"Backhousia leptopetala"
-33.213011,151.362247,"Backhousia leptopetala"
-33.210338,151.348329,"Backhousia leptopetala"
-33.210338,151.348329,"Backhousia leptopetala"
-33.197186,151.323096,"Backhousia leptopetala"
-33.197186,151.323096,"Backhousia leptopetala"
-33.194403,151.243591,"Backhousia leptopetala"
-33.194403,151.243591,"Backhousia leptopetala"
-33.194403,151.243591,"Backhousia leptopetala"
-33.194363,151.245254,"Backhousia leptopetala"
-33.194363,151.245254,"Backhousia leptopetala"
-33.194363,151.245254,"Backhousia leptopetala"
-33.187162,151.342261,"Backhousia leptopetala"
-33.187162,151.342261,"Backhousia leptopetala"
-33.183695,151.339359,"Backhousia leptopetala"
-33.183695,151.339359,"Backhousia leptopetala"
-33.183695,151.339359,"Backhousia leptopetala"
-33.182108,151.341981,"Backhousia leptopetala"
-33.182108,151.341981,"Backhousia leptopetala"
-33.18208,151.403148,"Backhousia leptopetala"
-33.182007,151.327807,"Backhousia leptopetala"
-33.182007,151.327807,"Backhousia leptopetala"
-33.182007,151.327807,"Backhousia leptopetala"
-33.181544,151.409677,"Backhousia leptopetala"
-33.179298,151.445221,"Backhousia leptopetala"
-33.178587,151.436429,"Backhousia leptopetala"
-33.178457,151.40661,"Backhousia leptopetala"
-33.178383,151.43579,"Backhousia leptopetala"
-33.178366,151.430157,"Backhousia leptopetala"
-33.177796,151.449246,"Backhousia leptopetala"
-33.176698,151.425301,"Backhousia leptopetala"
-33.175944,151.41633,"Backhousia leptopetala"
-33.175302,151.432999,"Backhousia leptopetala"
-33.174934,151.408169,"Backhousia leptopetala"
-33.174856,151.408148,"Backhousia leptopetala"
-33.174856,151.408148,"Backhousia leptopetala"
-33.174856,151.408148,"Backhousia leptopetala"
-33.174856,151.408148,"Backhousia leptopetala"
-33.173495,151.440128,"Backhousia leptopetala"
-33.173151,151.427487,"Backhousia leptopetala"
-33.172968,151.339361,"Backhousia leptopetala"
-33.171599,151.412689,"Backhousia leptopetala"
-33.171599,151.412689,"Backhousia leptopetala"
-33.171599,151.412689,"Backhousia leptopetala"
-33.171599,151.412689,"Backhousia leptopetala"
-33.171506,151.412627,"Backhousia leptopetala"
-33.171319,151.42296,"Backhousia leptopetala"
-33.169207,151.401693,"Backhousia leptopetala"
-33.169161,151.413087,"Backhousia leptopetala"
-33.169096,151.413199,"Backhousia leptopetala"
-33.169028,151.413129,"Backhousia leptopetala"
-33.169,151.41307,"Backhousia leptopetala"
-33.168475,151.327114,"Backhousia leptopetala"
-33.167382,151.412498,"Backhousia leptopetala"
-33.167282,151.411168,"Backhousia leptopetala"
-33.167235,151.411184,"Backhousia leptopetala"
-33.167156,151.411173,"Backhousia leptopetala"
-33.167081,151.32403,"Backhousia leptopetala"
-33.166667,151.35,"Backhousia leptopetala"
-33.166025,151.411946,"Backhousia leptopetala"
-33.166003,151.411967,"Backhousia leptopetala"
-33.166003,151.411967,"Backhousia leptopetala"
-33.166003,151.411967,"Backhousia leptopetala"
-33.166003,151.411967,"Backhousia leptopetala"
-33.165942,151.411851,"Backhousia leptopetala"
-33.164984,151.405715,"Backhousia leptopetala"
-33.164829,151.405821,"Backhousia leptopetala"
-33.163855,151.429321,"Backhousia leptopetala"
-33.163582,151.429338,"Backhousia leptopetala"
-33.161798,151.351524,"Backhousia leptopetala"
-33.161798,151.351524,"Backhousia leptopetala"
-33.160431,151.41367,"Backhousia leptopetala"
-33.15831,151.447811,"Backhousia leptopetala"
-33.157893,151.410788,"Backhousia leptopetala"
-33.15777,151.410816,"Backhousia leptopetala"
-33.157581,151.410333,"Backhousia leptopetala"
-33.157353,151.420933,"Backhousia leptopetala"
-33.156962,151.375839,"Backhousia leptopetala"
-33.156445,151.420714,"Backhousia leptopetala"
-33.156421,151.420636,"Backhousia leptopetala"
-33.156388,151.42064,"Backhousia leptopetala"
-33.156362,151.37589,"Backhousia leptopetala"
-33.156357,151.375968,"Backhousia leptopetala"
-33.155728,151.394983,"Backhousia leptopetala"
-33.155723,151.411413,"Backhousia leptopetala"
-33.155713,151.411398,"Backhousia leptopetala"
-33.155677,151.411401,"Backhousia leptopetala"
-33.15397,151.393555,"Backhousia leptopetala"
-33.153205,151.460817,"Backhousia leptopetala"
-33.153028,151.403138,"Backhousia leptopetala"
-33.152938,151.403148,"Backhousia leptopetala"
-33.148209,151.381896,"Backhousia leptopetala"
-33.148179,151.381716,"Backhousia leptopetala"
-33.146892,151.376678,"Backhousia leptopetala"
-33.14686,151.376585,"Backhousia leptopetala"
-33.141793,151.381813,"Backhousia leptopetala"
-33.141476,151.349939,"Backhousia leptopetala"
-33.141467,151.411985,"Backhousia leptopetala"
-33.141291,151.41198,"Backhousia leptopetala"
-33.13839,151.244982,"Backhousia leptopetala"
-33.137366,151.390503,"Backhousia leptopetala"
-33.132509,151.408822,"Backhousia leptopetala"
-33.132343,151.408403,"Backhousia leptopetala"
-33.13149,151.40402,"Backhousia leptopetala"
-33.131396,151.40391,"Backhousia leptopetala"
-33.131352,151.406733,"Backhousia leptopetala"
-33.129432,151.40782,"Backhousia leptopetala"
-33.12941,151.407696,"Backhousia leptopetala"
-33.116667,151.416667,"Backhousia leptopetala"
-33.097901,151.307798,"Backhousia leptopetala"
-33.097901,151.307798,"Backhousia leptopetala"
-33.097901,151.307798,"Backhousia leptopetala"
-33.070237,151.401157,"Backhousia leptopetala"
-33.053635,151.40547,"Backhousia leptopetala"
-33.049598,151.241432,"Backhousia leptopetala"
-33.038201,151.352588,"Backhousia leptopetala"
-33.033621,151.397665,"Backhousia leptopetala"
-33.033621,151.397665,"Backhousia leptopetala"
-33.033621,151.397665,"Backhousia leptopetala"
-33.033466,151.293802,"Backhousia leptopetala"
-33.02099,151.430967,"Backhousia leptopetala"
-33.020985,151.430953,"Backhousia leptopetala"
-33.014686,151.429994,"Backhousia leptopetala"
-33.014441,151.410208,"Backhousia leptopetala"
-33.014441,151.410208,"Backhousia leptopetala"
-33.011941,151.391506,"Backhousia leptopetala"
-33.009803,151.428888,"Backhousia leptopetala"
-33.008995,151.43641,"Backhousia leptopetala"
-33.008995,151.43641,"Backhousia leptopetala"
-33.006297,151.430513,"Backhousia leptopetala"
-33.004966,151.440863,"Backhousia leptopetala"
-33.002529,151.677486,"Backhousia leptopetala"
-33.002271,151.573256,"Backhousia leptopetala"
-33.001696,151.453437,"Backhousia leptopetala"
-32.959956,151.728638,"Backhousia leptopetala"
-32.959942,151.731594,"Backhousia leptopetala"
-32.959942,151.731594,"Backhousia leptopetala"
-32.959545,151.736949,"Backhousia leptopetala"
-32.959545,151.736949,"Backhousia leptopetala"
-32.959394,151.728372,"Backhousia leptopetala"
-32.959256,151.727225,"Backhousia leptopetala"
-32.95913,151.726485,"Backhousia leptopetala"
-32.959129,151.726601,"Backhousia leptopetala"
-32.959122,151.726595,"Backhousia leptopetala"
-32.958905,151.72583,"Backhousia leptopetala"
-32.95,151.716667,"Backhousia leptopetala"
-32.6,151.6167,"Backhousia leptopetala"
-32.595291,151.66377,"Backhousia leptopetala"
-32.473162,151.770071,"Backhousia leptopetala"
-32.4511,152.3453,"Backhousia leptopetala"
-32.449987,152.347681,"Backhousia leptopetala"
-32.449722,152.345833,"Backhousia leptopetala"
-32.437092,151.789814,"Backhousia leptopetala"
-32.437092,151.789814,"Backhousia leptopetala"
-32.437092,151.789814,"Backhousia leptopetala"
-32.4333,152.3333,"Backhousia leptopetala"
-32.427222,152.223333,"Backhousia leptopetala"
-32.4167,152.2,"Backhousia leptopetala"
-32.416667,152.166667,"Backhousia leptopetala"
-32.4,151.966667,"Backhousia leptopetala"
-32.4,151.966667,"Backhousia leptopetala"
-32.377688,152.151939,"Backhousia leptopetala"
-32.359012,152.486117,"Backhousia leptopetala"
-32.354408,152.201664,"Backhousia leptopetala"
-32.35,151.483333,"Backhousia leptopetala"
-32.327758,152.374502,"Backhousia leptopetala"
-32.327758,152.374502,"Backhousia leptopetala"
-32.316064,152.480498,"Backhousia leptopetala"
-32.307883,152.464281,"Backhousia leptopetala"
-32.307883,152.464281,"Backhousia leptopetala"
-32.299798,152.354067,"Backhousia leptopetala"
-32.299798,152.354067,"Backhousia leptopetala"
-32.297131,152.153134,"Backhousia leptopetala"
-32.29394,152.154916,"Backhousia leptopetala"
-32.29256,152.154982,"Backhousia leptopetala"
-32.280692,151.800741,"Backhousia leptopetala"
-32.272822,152.152255,"Backhousia leptopetala"
-32.271597,152.342707,"Backhousia leptopetala"
-32.2525,152.038611,"Backhousia leptopetala"
-32.246229,151.952314,"Backhousia leptopetala"
-32.241691,152.345032,"Backhousia leptopetala"
-32.241691,152.345032,"Backhousia leptopetala"
-32.238485,152.348334,"Backhousia leptopetala"
