"decimalLatitude","decimalLongitude","species"
-28.516014,153.526745,"Decaspermum humile"
-28.508205,153.35892,"Decaspermum humile"
-28.501885,153.539266,"Decaspermum humile"
-28.489706,153.474024,"Decaspermum humile"
-28.488018,152.398268,"Decaspermum humile"
-28.4878,153.3556,"Decaspermum humile"
-28.487778,153.355556,"Decaspermum humile"
-28.484506,152.684287,"Decaspermum humile"
-28.48443,153.381542,"Decaspermum humile"
-28.483333,152.966667,"Decaspermum humile"
-28.481259,153.429677,"Decaspermum humile"
-28.480893,153.148177,"Decaspermum humile"
-28.479674,153.324836,"Decaspermum humile"
-28.477973,153.511397,"Decaspermum humile"
-28.477972,153.14559,"Decaspermum humile"
-28.476855,153.511057,"Decaspermum humile"
-28.476142,153.508376,"Decaspermum humile"
-28.476134,153.508785,"Decaspermum humile"
-28.476116,153.508376,"Decaspermum humile"
-28.475642,153.146717,"Decaspermum humile"
-28.475403,153.508083,"Decaspermum humile"
-28.475339,153.507728,"Decaspermum humile"
-28.46918,153.236998,"Decaspermum humile"
-28.461024,152.417981,"Decaspermum humile"
-28.458932,153.13441,"Decaspermum humile"
-28.456903,153.126915,"Decaspermum humile"
-28.456757,153.129003,"Decaspermum humile"
-28.453522,153.301477,"Decaspermum humile"
-28.450346,153.140413,"Decaspermum humile"
-28.45,153.1,"Decaspermum humile"
-28.437274,153.139204,"Decaspermum humile"
-28.430237,153.437247,"Decaspermum humile"
-28.430148,153.124025,"Decaspermum humile"
-28.424193,153.129972,"Decaspermum humile"
-28.416667,152.416667,"Decaspermum humile"
-28.416667,152.7,"Decaspermum humile"
-28.415075,152.417753,"Decaspermum humile"
-28.415067,153.084403,"Decaspermum humile"
-28.405921,153.526417,"Decaspermum humile"
-28.405689,153.525538,"Decaspermum humile"
-28.400165,153.281878,"Decaspermum humile"
-28.397138,153.491948,"Decaspermum humile"
-28.390975,153.32112,"Decaspermum humile"
-28.389999,153.321913,"Decaspermum humile"
-28.388533,153.323276,"Decaspermum humile"
-28.388057,153.323734,"Decaspermum humile"
-28.387805,153.245762,"Decaspermum humile"
-28.386759,153.073135,"Decaspermum humile"
-28.386313,153.078718,"Decaspermum humile"
-28.3862,153.463598,"Decaspermum humile"
-28.383333,152.316667,"Decaspermum humile"
-28.383333,153.1,"Decaspermum humile"
-28.3832634,152.383307,"Decaspermum humile"
-28.379487,153.071998,"Decaspermum humile"
-28.375578,153.45948,"Decaspermum humile"
-28.36982,152.65936,"Decaspermum humile"
-28.369457,153.074137,"Decaspermum humile"
-28.367914,153.087298,"Decaspermum humile"
-28.364651,153.334395,"Decaspermum humile"
-28.3643,152.759673,"Decaspermum humile"
-28.362445,153.109601,"Decaspermum humile"
-28.362247,152.760753,"Decaspermum humile"
-28.360268,153.111752,"Decaspermum humile"
-28.35788,152.947934,"Decaspermum humile"
-28.356741,152.426087,"Decaspermum humile"
-28.346944,153.12288,"Decaspermum humile"
-28.346616,153.256878,"Decaspermum humile"
-28.345959,152.722828,"Decaspermum humile"
-28.340989,153.13022,"Decaspermum humile"
-28.33556,152.9461,"Decaspermum humile"
-28.334834,152.938456,"Decaspermum humile"
-28.333593,152.95603,"Decaspermum humile"
-28.3333,153.3333,"Decaspermum humile"
-28.33037,152.985486,"Decaspermum humile"
-28.329405,152.425576,"Decaspermum humile"
-28.32741,152.827207,"Decaspermum humile"
-28.325577,152.420914,"Decaspermum humile"
-28.323212,152.887829,"Decaspermum humile"
-28.319737,152.842788,"Decaspermum humile"
-28.319592,153.383004,"Decaspermum humile"
-28.319364,152.510233,"Decaspermum humile"
-28.318287,152.929047,"Decaspermum humile"
-28.316667,153.4,"Decaspermum humile"
-28.316667,153.4,"Decaspermum humile"
-28.316667,153.4,"Decaspermum humile"
-28.315948,152.847173,"Decaspermum humile"
-28.314636,153.14254,"Decaspermum humile"
-28.312666,153.114792,"Decaspermum humile"
-28.311413,152.860062,"Decaspermum humile"
-28.311142,152.858337,"Decaspermum humile"
-28.310354,152.858648,"Decaspermum humile"
-28.308655,153.513362,"Decaspermum humile"
-28.306741,152.392753,"Decaspermum humile"
-28.3,153.216667,"Decaspermum humile"
-28.299797,152.42192,"Decaspermum humile"
-28.29974,152.446316,"Decaspermum humile"
-28.29971,152.44669,"Decaspermum humile"
-28.299451,152.433098,"Decaspermum humile"
-28.29913,152.43581,"Decaspermum humile"
-28.295923,152.402959,"Decaspermum humile"
-28.29408,152.44325,"Decaspermum humile"
-28.29368,152.44325,"Decaspermum humile"
-28.29314,152.4431,"Decaspermum humile"
-28.293113,152.443077,"Decaspermum humile"
-28.292062,152.442222,"Decaspermum humile"
-28.29187,152.44266,"Decaspermum humile"
-28.2875,153.201944,"Decaspermum humile"
-28.287,153.202,"Decaspermum humile"
-28.278257,152.605742,"Decaspermum humile"
-28.273849,153.328247,"Decaspermum humile"
-28.267283,152.390967,"Decaspermum humile"
-28.266667,153.35,"Decaspermum humile"
-28.266584,153.156167,"Decaspermum humile"
-28.264255,153.224935,"Decaspermum humile"
-28.263694,153.223047,"Decaspermum humile"
-28.262187,153.218986,"Decaspermum humile"
-28.260497,152.932619,"Decaspermum humile"
-28.256926,153.118668,"Decaspermum humile"
-28.256875,153.162489,"Decaspermum humile"
-28.255833,152.485278,"Decaspermum humile"
-28.255274,153.20348,"Decaspermum humile"
-28.253762,153.441279,"Decaspermum humile"
-28.253671,152.491206,"Decaspermum humile"
-28.25304,153.44146,"Decaspermum humile"
-28.252197,153.442135,"Decaspermum humile"
-28.251667,153.441667,"Decaspermum humile"
-28.251472,153.442948,"Decaspermum humile"
-28.25079,153.263563,"Decaspermum humile"
-28.250275,153.264102,"Decaspermum humile"
-28.250211,153.199155,"Decaspermum humile"
-28.249509,153.242751,"Decaspermum humile"
-28.248926,153.235807,"Decaspermum humile"
-28.248408,152.251087,"Decaspermum humile"
-28.248401,153.084403,"Decaspermum humile"
-28.248401,153.084403,"Decaspermum humile"
-28.248401,153.084403,"Decaspermum humile"
-28.248401,153.084403,"Decaspermum humile"
-28.247946,152.969639,"Decaspermum humile"
-28.246053,153.444884,"Decaspermum humile"
-28.243233,153.264908,"Decaspermum humile"
-28.242224,153.263894,"Decaspermum humile"
-28.24144,153.32885,"Decaspermum humile"
-28.241344,153.202756,"Decaspermum humile"
-28.241226,153.264297,"Decaspermum humile"
-28.240166,153.21573,"Decaspermum humile"
-28.240067,153.142737,"Decaspermum humile"
-28.240006,153.284789,"Decaspermum humile"
-28.239916,153.284432,"Decaspermum humile"
-28.239876,153.330342,"Decaspermum humile"
-28.239824,153.267034,"Decaspermum humile"
-28.239265,153.268218,"Decaspermum humile"
-28.238918,153.268509,"Decaspermum humile"
-28.238889,153.268333,"Decaspermum humile"
-28.238578,153.219767,"Decaspermum humile"
-28.238335,153.268834,"Decaspermum humile"
-28.238201,153.268882,"Decaspermum humile"
-28.238126,153.268794,"Decaspermum humile"
-28.238124,153.268658,"Decaspermum humile"
-28.237992,153.346011,"Decaspermum humile"
-28.23783,153.128822,"Decaspermum humile"
-28.237803,153.269207,"Decaspermum humile"
-28.23756,153.26802,"Decaspermum humile"
-28.237432,153.250767,"Decaspermum humile"
-28.237,153.32885,"Decaspermum humile"
-28.235094,153.288728,"Decaspermum humile"
-28.234986,153.288667,"Decaspermum humile"
-28.234941,153.288418,"Decaspermum humile"
-28.234727,153.249925,"Decaspermum humile"
-28.234702,153.288325,"Decaspermum humile"
-28.23462,153.288377,"Decaspermum humile"
-28.234512,153.289403,"Decaspermum humile"
-28.234461,153.28949,"Decaspermum humile"
-28.234426,153.289672,"Decaspermum humile"
-28.233978,153.287778,"Decaspermum humile"
-28.233889,153.139167,"Decaspermum humile"
-28.233782,153.267328,"Decaspermum humile"
-28.233612,153.287462,"Decaspermum humile"
-28.232427,153.266697,"Decaspermum humile"
-28.231944,153.265833,"Decaspermum humile"
-28.231462,153.138123,"Decaspermum humile"
-28.231106,153.28487,"Decaspermum humile"
-28.230837,153.243867,"Decaspermum humile"
-28.230695,153.135122,"Decaspermum humile"
-28.230647,153.135163,"Decaspermum humile"
-28.23,153.28,"Decaspermum humile"
-28.229103,153.135435,"Decaspermum humile"
-28.228759,153.314981,"Decaspermum humile"
-28.228569,153.315064,"Decaspermum humile"
-28.22775,153.2755,"Decaspermum humile"
-28.22775,153.2755,"Decaspermum humile"
-28.227252,153.12395,"Decaspermum humile"
-28.226585,153.119583,"Decaspermum humile"
-28.225408,153.12773,"Decaspermum humile"
-28.225277,153.259731,"Decaspermum humile"
-28.22477,153.272735,"Decaspermum humile"
-28.224762,153.27273,"Decaspermum humile"
-28.224748,153.272718,"Decaspermum humile"
-28.224696,153.283848,"Decaspermum humile"
-28.223724,153.273077,"Decaspermum humile"
-28.22259,153.27692,"Decaspermum humile"
-28.22228,153.12416,"Decaspermum humile"
-28.221111,153.273056,"Decaspermum humile"
-28.220056,153.298972,"Decaspermum humile"
-28.217217,153.259593,"Decaspermum humile"
-28.216838,153.191932,"Decaspermum humile"
-28.2167,153.2667,"Decaspermum humile"
-28.216667,153.383333,"Decaspermum humile"
-28.216667,153.266667,"Decaspermum humile"
-28.216667,153.383333,"Decaspermum humile"
-28.216,153.261,"Decaspermum humile"
-28.215,153.289,"Decaspermum humile"
-28.215,153.269167,"Decaspermum humile"
-28.21457,153.25865,"Decaspermum humile"
-28.214553,153.258552,"Decaspermum humile"
-28.214512,153.261625,"Decaspermum humile"
-28.2136,153.38501,"Decaspermum humile"
-28.212176,153.121202,"Decaspermum humile"
-28.211718,153.192337,"Decaspermum humile"
-28.211408,153.120418,"Decaspermum humile"
-28.211336,153.193142,"Decaspermum humile"
-28.211221,153.118898,"Decaspermum humile"
-28.209585,153.190512,"Decaspermum humile"
-28.20863,153.192764,"Decaspermum humile"
-28.20795,153.255351,"Decaspermum humile"
-28.2079,153.202988,"Decaspermum humile"
-28.206821,153.191025,"Decaspermum humile"
-28.20672,153.33191,"Decaspermum humile"
-28.20672,153.33191,"Decaspermum humile"
-28.20565,153.296829,"Decaspermum humile"
-28.205278,153.254722,"Decaspermum humile"
-28.204881,153.334381,"Decaspermum humile"
-28.204859,153.191513,"Decaspermum humile"
-28.204826,153.33437,"Decaspermum humile"
-28.20477,153.29381,"Decaspermum humile"
-28.204738,153.189743,"Decaspermum humile"
-28.2043,153.190674,"Decaspermum humile"
-28.204206,153.190289,"Decaspermum humile"
-28.2041,153.189926,"Decaspermum humile"
-28.20332,153.39945,"Decaspermum humile"
-28.202655,153.187822,"Decaspermum humile"
-28.202154,153.18811,"Decaspermum humile"
-28.201178,153.097737,"Decaspermum humile"
-28.20116,153.35057,"Decaspermum humile"
-28.20086,153.34995,"Decaspermum humile"
-28.200621,153.256416,"Decaspermum humile"
-28.200057,153.190305,"Decaspermum humile"
-28.199897,153.255901,"Decaspermum humile"
-28.199864,153.193016,"Decaspermum humile"
-28.199792,153.192933,"Decaspermum humile"
-28.199663,153.192795,"Decaspermum humile"
-28.199116,153.188187,"Decaspermum humile"
-28.19904,153.190057,"Decaspermum humile"
-28.1986,153.186287,"Decaspermum humile"
-28.19625,153.417313,"Decaspermum humile"
-28.194186,153.080014,"Decaspermum humile"
-28.190336,153.255375,"Decaspermum humile"
-28.19,153.17,"Decaspermum humile"
-28.189845,153.263799,"Decaspermum humile"
-28.18982,153.42592,"Decaspermum humile"
-28.189191,153.42845,"Decaspermum humile"
-28.188595,153.35264,"Decaspermum humile"
-28.188384,153.352666,"Decaspermum humile"
-28.187355,153.426111,"Decaspermum humile"
-28.18728,153.27052,"Decaspermum humile"
-28.183333,153.3,"Decaspermum humile"
-28.183333,153.283333,"Decaspermum humile"
-28.183333,153.283333,"Decaspermum humile"
-28.183333,153.3,"Decaspermum humile"
-28.183333,153.3,"Decaspermum humile"
-28.18333,153.28333,"Decaspermum humile"
-28.18333,153.3,"Decaspermum humile"
-28.1833,153.3,"Decaspermum humile"
-28.1833,153.2833,"Decaspermum humile"
-28.180668,153.4588,"Decaspermum humile"
-28.179831,153.458747,"Decaspermum humile"
-28.178178,153.442303,"Decaspermum humile"
-28.178067,153.44217,"Decaspermum humile"
-28.17806,153.442187,"Decaspermum humile"
-28.177952,153.442304,"Decaspermum humile"
-28.176426,153.455104,"Decaspermum humile"
-28.174954,153.365952,"Decaspermum humile"
-28.174813,153.366093,"Decaspermum humile"
-28.174714,153.365453,"Decaspermum humile"
-28.174081,153.371953,"Decaspermum humile"
-28.173394,153.509398,"Decaspermum humile"
-28.17116,153.38246,"Decaspermum humile"
-28.170186,153.380301,"Decaspermum humile"
-28.17,153.3075,"Decaspermum humile"
-28.166262,153.380795,"Decaspermum humile"
-28.166111,153.435,"Decaspermum humile"
-28.165986,153.396963,"Decaspermum humile"
-28.165938,153.396687,"Decaspermum humile"
-28.16584,153.39688,"Decaspermum humile"
-28.165595,153.396991,"Decaspermum humile"
-28.161406,153.196609,"Decaspermum humile"
-28.160627,153.314227,"Decaspermum humile"
-28.156942,153.36727,"Decaspermum humile"
-28.137982,152.783806,"Decaspermum humile"
-28.13345,153.144578,"Decaspermum humile"
-28.133331,153.020986,"Decaspermum humile"
-28.122545,153.179947,"Decaspermum humile"
-28.12108,153.21315,"Decaspermum humile"
-28.1172142,153.2030635,"Decaspermum humile"
-28.117012,153.203292,"Decaspermum humile"
-28.1167,153.4167,"Decaspermum humile"
-28.1167,153.4167,"Decaspermum humile"
-28.10415,153.396214,"Decaspermum humile"
-28.09899,152.407073,"Decaspermum humile"
-28.096869,153.458019,"Decaspermum humile"
-28.09389,153.45821,"Decaspermum humile"
-28.083333,153.25,"Decaspermum humile"
-28.081734,153.25107,"Decaspermum humile"
-28.08171,152.50109,"Decaspermum humile"
-28.081066,152.505239,"Decaspermum humile"
-28.075013,153.10811,"Decaspermum humile"
-28.060874,153.395769,"Decaspermum humile"
-28.059133,153.308955,"Decaspermum humile"
-28.052658,152.380433,"Decaspermum humile"
-28.052592,152.380342,"Decaspermum humile"
-28.05,153.016667,"Decaspermum humile"
-27.988441,152.881298,"Decaspermum humile"
-27.96318,152.378212,"Decaspermum humile"
-27.963167,152.378172,"Decaspermum humile"
-27.96315,152.378172,"Decaspermum humile"
-27.94006,153.25941,"Decaspermum humile"
-27.928547,153.189695,"Decaspermum humile"
-27.916598,153.240875,"Decaspermum humile"
-27.91617,153.19635,"Decaspermum humile"
-27.90062,152.722476,"Decaspermum humile"
-27.898708,153.003761,"Decaspermum humile"
-27.893505,153.183287,"Decaspermum humile"
-27.882721,153.253372,"Decaspermum humile"
-27.857885,153.240874,"Decaspermum humile"
-27.85454,153.232382,"Decaspermum humile"
-27.850191,153.230803,"Decaspermum humile"
-27.841124,153.243046,"Decaspermum humile"
-27.8333,153.1667,"Decaspermum humile"
-27.8333,153.1667,"Decaspermum humile"
-27.82339,153.20941,"Decaspermum humile"
-27.822918,153.2069,"Decaspermum humile"
-27.82044,152.81727,"Decaspermum humile"
-27.819394,152.821608,"Decaspermum humile"
-27.818055,152.817838,"Decaspermum humile"
-27.817992,152.817855,"Decaspermum humile"
-27.817489,152.816025,"Decaspermum humile"
-27.816961,153.223279,"Decaspermum humile"
-27.808818,153.242621,"Decaspermum humile"
-27.80682,153.24284,"Decaspermum humile"
-27.80672,153.24274,"Decaspermum humile"
-27.805,153.217,"Decaspermum humile"
-27.803803,153.217428,"Decaspermum humile"
-27.803803,153.217428,"Decaspermum humile"
-27.803611,153.281111,"Decaspermum humile"
-27.8,153.216667,"Decaspermum humile"
-27.8,153.21667,"Decaspermum humile"
-27.8,153.2167,"Decaspermum humile"
-27.794075,153.227422,"Decaspermum humile"
-27.788237,152.808708,"Decaspermum humile"
-27.740082,153.179787,"Decaspermum humile"
-27.74006,153.17607,"Decaspermum humile"
-27.731835,152.891585,"Decaspermum humile"
-27.731322,152.891742,"Decaspermum humile"
-27.723333,153.223611,"Decaspermum humile"
-27.707615,152.974902,"Decaspermum humile"
-27.644122,152.897739,"Decaspermum humile"
-27.631327,153.22546,"Decaspermum humile"
-27.617037,152.856524,"Decaspermum humile"
-27.6,152.7333,"Decaspermum humile"
-27.585668,153.177353,"Decaspermum humile"
-27.583333,152.916667,"Decaspermum humile"
-27.556738,152.54274,"Decaspermum humile"
-27.551019,153.006256,"Decaspermum humile"
-27.547966,152.968502,"Decaspermum humile"
-27.547803,152.967225,"Decaspermum humile"
-27.547803,152.967225,"Decaspermum humile"
-27.547759,152.966854,"Decaspermum humile"
-27.54773,152.96727,"Decaspermum humile"
-27.547712,152.967453,"Decaspermum humile"
-27.547706,152.967225,"Decaspermum humile"
-27.547703,152.966958,"Decaspermum humile"
-27.547698,152.967281,"Decaspermum humile"
-27.547675,152.967131,"Decaspermum humile"
-27.547669,152.967269,"Decaspermum humile"
-27.547656,152.967269,"Decaspermum humile"
-27.547492,152.967057,"Decaspermum humile"
-27.547475,152.967086,"Decaspermum humile"
-27.547372,152.966811,"Decaspermum humile"
-27.546389,152.736667,"Decaspermum humile"
-27.540072,152.74274,"Decaspermum humile"
-27.539046,152.737562,"Decaspermum humile"
-27.536744,152.972992,"Decaspermum humile"
-27.533333,152.833333,"Decaspermum humile"
-27.533333,152.716667,"Decaspermum humile"
-27.5333,152.8333,"Decaspermum humile"
-27.5333,152.8333,"Decaspermum humile"
-27.523771,153.197514,"Decaspermum humile"
-27.523405,152.876073,"Decaspermum humile"
-27.51666,152.76661,"Decaspermum humile"
-27.513513,153.120496,"Decaspermum humile"
-27.513037,153.120558,"Decaspermum humile"
-27.512628,153.120348,"Decaspermum humile"
-27.512585,153.120433,"Decaspermum humile"
-27.466667,153.016667,"Decaspermum humile"
-27.440069,153.009394,"Decaspermum humile"
-27.4396,152.869,"Decaspermum humile"
-27.438923,152.87114,"Decaspermum humile"
-27.436203,152.86872,"Decaspermum humile"
-27.426853,152.842407,"Decaspermum humile"
-27.415069,153.084394,"Decaspermum humile"
-27.40482,152.803393,"Decaspermum humile"
-27.404817,152.803465,"Decaspermum humile"
-27.404807,152.803407,"Decaspermum humile"
-27.404803,152.803648,"Decaspermum humile"
-27.404102,152.781648,"Decaspermum humile"
-27.4018,152.805,"Decaspermum humile"
-27.401722,152.804942,"Decaspermum humile"
-27.357842,152.766037,"Decaspermum humile"
-27.33563,152.76495,"Decaspermum humile"
-27.33563,152.76495,"Decaspermum humile"
-27.334152,152.761112,"Decaspermum humile"
-27.333333,152.766667,"Decaspermum humile"
-27.333333,152.766667,"Decaspermum humile"
-27.3333,153,"Decaspermum humile"
-27.329596,152.757743,"Decaspermum humile"
-27.329546,152.757712,"Decaspermum humile"
-27.277736,153.04745,"Decaspermum humile"
-27.268496,152.965657,"Decaspermum humile"
-27.25,153.0833,"Decaspermum humile"
-27.248406,152.751069,"Decaspermum humile"
-27.192334,152.914081,"Decaspermum humile"
-27.150457,152.957847,"Decaspermum humile"
-27.099325,152.5578,"Decaspermum humile"
-27.099188,152.693979,"Decaspermum humile"
-27.094076,152.695999,"Decaspermum humile"
-27.05,152.08333,"Decaspermum humile"
-27.05,152.083333,"Decaspermum humile"
-26.832132,152.707306,"Decaspermum humile"
-26.824818,152.917178,"Decaspermum humile"
-26.82412,152.919388,"Decaspermum humile"
-26.823408,152.876064,"Decaspermum humile"
-26.817519,152.921615,"Decaspermum humile"
